* T-Spice 13.00 Simulation	Sun May 05 18:17:15 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\gated_ring_TDC1.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\gated_ring_TDC1.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\gated_ring_TDC1.sp" 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 313               MOSFET geometries - 10      
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 3                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 66      
*   Independent nodes - 1411                 Boundary nodes - 4       
*         Total nodes - 1415    


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-012   1e-008
TRANSIENT ANALYSIS
Time<s>        v(T1,Gnd)<V>  v(T2,Gnd)<V>  v(T3,Gnd)<V>  v(T4,Gnd)<V>  v(T5,Gnd)<V>  v(T6,Gnd)<V>  v(T7,Gnd)<V>  v(Enable,Gnd)<V>
 8.008250e-009  9.5982e-002  3.5988e-001  9.9112e-001 -6.1727e-003  9.9203e-001 -2.2923e-003  8.7218e-001  1.7500e-001
 8.010000e-009  9.4671e-002  3.8064e-001  9.9145e-001 -6.9690e-003  1.0016e+000 -2.9718e-003  8.8150e-001  0.0000e+000
 8.0102500e-009  9.4798e-002  3.8319e-001  9.9180e-001 -6.8801e-003  1.0030e+000 -2.8717e-003  8.8260e-001  0.0000e+000
 8.012250e-009  9.5982e-002  3.9750e-001  9.9457e-001 -5.9687e-003  1.0125e+000 -1.9948e-003  8.8795e-001  0.0000e+000
 8.014250e-009  9.7231e-002  4.0944e-001  9.9712e-001 -4.9866e-003  1.0209e+000 -1.1012e-003  8.9170e-001  0.0000e+000
 8.016250e-009  9.8276e-002  4.1760e-001  9.9937e-001 -4.0594e-003  1.0275e+000 -2.8517e-004  8.9327e-001  0.0000e+000
 8.018250e-009  9.9073e-002  4.2333e-001  1.0011e+000 -3.2877e-003  1.0327e+000  3.5460e-004  8.9386e-001  0.0000e+000
 8.020250e-009  9.9716e-002  4.2743e-001  1.0022e+000 -2.6621e-003  1.0366e+000  8.5255e-004  8.9394e-001  0.0000e+000
 8.022250e-009  1.0028e-001  4.3041e-001  1.0024e+000 -2.1657e-003  1.0393e+000  1.2488e-003  8.9382e-001  0.0000e+000
 8.024250e-009  1.0080e-001  4.3261e-001  1.0022e+000 -1.7585e-003  1.0412e+000  1.5783e-003  8.9362e-001  0.0000e+000
 8.026250e-009  1.0130e-001  4.3424e-001  1.0017e+000 -1.4021e-003  1.0425e+000  1.8670e-003  8.9338e-001  0.0000e+000
 8.028250e-009  1.0178e-001  4.3548e-001  1.0012e+000 -1.0758e-003  1.0435e+000  2.1321e-003  8.9311e-001  0.0000e+000
 8.030250e-009  1.0226e-001  4.3642e-001  1.0005e+000 -7.7131e-004  1.0443e+000  2.3810e-003  8.9284e-001  0.0000e+000
 8.032250e-009  1.0272e-001  4.3713e-001  9.9985e-001 -4.8235e-004  1.0448e+000  2.6198e-003  8.9256e-001  0.0000e+000
 8.034250e-009  1.0318e-001  4.3768e-001  9.9911e-001 -2.0490e-004  1.0452e+000  2.8509e-003  8.9231e-001  0.0000e+000
 8.036250e-009  1.0363e-001  4.3810e-001  9.9833e-001  6.4568e-005  1.0455e+000  3.0777e-003  8.9207e-001  0.0000e+000
 8.038250e-009  1.0408e-001  4.3842e-001  9.9754e-001  3.2912e-004  1.0457e+000  3.3015e-003  8.9185e-001  0.0000e+000
 8.040250e-009  1.0452e-001  4.3866e-001  9.9675e-001  5.9055e-004  1.0458e+000  3.5237e-003  8.9165e-001  0.0000e+000
 8.042250e-009  1.0496e-001  4.3884e-001  9.9597e-001  8.5068e-004  1.0458e+000  3.7451e-003  8.9147e-001  0.0000e+000
 8.044250e-009  1.0539e-001  4.3897e-001  9.9520e-001  1.1100e-003  1.0458e+000  3.9655e-003  8.9130e-001  0.0000e+000
 8.046250e-009  1.0581e-001  4.3907e-001  9.9445e-001  1.3708e-003  1.0457e+000  4.1879e-003  8.9116e-001  0.0000e+000
 8.048250e-009  1.0622e-001  4.3914e-001  9.9373e-001  1.6318e-003  1.0456e+000  4.4095e-003  8.9102e-001  0.0000e+000
 8.050250e-009  1.0663e-001  4.3918e-001  9.9302e-001  1.8936e-003  1.0455e+000  4.6308e-003  8.9090e-001  0.0000e+000
 8.052250e-009  1.0703e-001  4.3921e-001  9.9234e-001  2.1560e-003  1.0454e+000  4.8516e-003  8.9079e-001  0.0000e+000
 8.054250e-009  1.0742e-001  4.3922e-001  9.9168e-001  2.4198e-003  1.0453e+000  5.0727e-003  8.9068e-001  0.0000e+000
 8.056250e-009  1.0781e-001  4.3921e-001  9.9105e-001  2.6837e-003  1.0451e+000  5.2932e-003  8.9058e-001  0.0000e+000
 8.058250e-009  1.0819e-001  4.3920e-001  9.9043e-001  2.9489e-003  1.0450e+000  5.5139e-003  8.9049e-001  0.0000e+000
 8.060250e-009  1.0856e-001  4.3918e-001  9.8984e-001  3.2142e-003  1.0448e+000  5.7340e-003  8.9040e-001  0.0000e+000
 8.062250e-009  1.0893e-001  4.3915e-001  9.8927e-001  3.4810e-003  1.0447e+000  5.9543e-003  8.9031e-001  0.0000e+000
 8.064250e-009  1.0929e-001  4.3912e-001  9.8871e-001  3.7477e-003  1.0445e+000  6.1740e-003  8.9023e-001  0.0000e+000
 8.066250e-009  1.0964e-001  4.3908e-001  9.8818e-001  4.0158e-003  1.0443e+000  6.3938e-003  8.9015e-001  0.0000e+000
 8.068250e-009  1.0999e-001  4.3904e-001  9.8766e-001  4.2837e-003  1.0442e+000  6.6130e-003  8.9007e-001  0.0000e+000
 8.070250e-009  1.1033e-001  4.3900e-001  9.8715e-001  4.5529e-003  1.0440e+000  6.8324e-003  8.8999e-001  0.0000e+000
 8.072250e-009  1.1067e-001  4.3895e-001  9.8666e-001  4.8217e-003  1.0438e+000  7.0511e-003  8.8991e-001  0.0000e+000
 8.074250e-009  1.1100e-001  4.3891e-001  9.8619e-001  5.0917e-003  1.0437e+000  7.2700e-003  8.8984e-001  0.0000e+000
 8.076250e-009  1.1133e-001  4.3886e-001  9.8573e-001  5.3612e-003  1.0435e+000  7.4882e-003  8.8976e-001  0.0000e+000
 8.078250e-009  1.1165e-001  4.3881e-001  9.8528e-001  5.6317e-003  1.0433e+000  7.7065e-003  8.8969e-001  0.0000e+000
 8.080250e-009  1.1197e-001  4.3876e-001  9.8484e-001  5.9017e-003  1.0431e+000  7.9242e-003  8.8961e-001  0.0000e+000
 8.082250e-009  1.1229e-001  4.3871e-001  9.8442e-001  6.1725e-003  1.0429e+000  8.1421e-003  8.8954e-001  0.0000e+000
 8.084250e-009  1.1260e-001  4.3865e-001  9.8400e-001  6.4427e-003  1.0428e+000  8.3593e-003  8.8946e-001  0.0000e+000
 8.086250e-009  1.1290e-001  4.3860e-001  9.8360e-001  6.7137e-003  1.0426e+000  8.5766e-003  8.8939e-001  0.0000e+000
 8.088250e-009  1.1320e-001  4.3855e-001  9.8320e-001  6.9839e-003  1.0424e+000  8.7933e-003  8.8931e-001  0.0000e+000
 8.090250e-009  1.1350e-001  4.3849e-001  9.8281e-001  7.2549e-003  1.0422e+000  9.0101e-003  8.8924e-001  0.0000e+000
 8.092250e-009  1.1379e-001  4.3844e-001  9.8243e-001  7.5250e-003  1.0420e+000  9.2263e-003  8.8916e-001  0.0000e+000
 8.094250e-009  1.1408e-001  4.3839e-001  9.8206e-001  7.7957e-003  1.0419e+000  9.4426e-003  8.8908e-001  0.0000e+000
 8.096250e-009  1.1437e-001  4.3833e-001  9.8170e-001  8.0657e-003  1.0417e+000  9.6583e-003  8.8901e-001  0.0000e+000
 8.098250e-009  1.1466e-001  4.3828e-001  9.8134e-001  8.3361e-003  1.0415e+000  9.8742e-003  8.8893e-001  0.0000e+000
 8.100250e-009  1.1494e-001  4.3822e-001  9.8099e-001  8.6056e-003  1.0413e+000  1.0089e-002  8.8885e-001  0.0000e+000
 8.102250e-009  1.1521e-001  4.3817e-001  9.8065e-001  8.8756e-003  1.0411e+000  1.0305e-002  8.8878e-001  0.0000e+000
 8.104250e-009  1.1549e-001  4.3811e-001  9.8032e-001  9.1447e-003  1.0409e+000  1.0519e-002  8.8870e-001  0.0000e+000
 8.106250e-009  1.1576e-001  4.3806e-001  9.7999e-001  9.4141e-003  1.0408e+000  1.0734e-002  8.8862e-001  0.0000e+000
 8.108250e-009  1.1603e-001  4.3801e-001  9.7966e-001  9.6827e-003  1.0406e+000  1.0949e-002  8.8854e-001  0.0000e+000
 8.110250e-009  1.1630e-001  4.3795e-001  9.7935e-001  9.9515e-003  1.0404e+000  1.1163e-002  8.8846e-001  0.0000e+000
 8.112250e-009  1.1656e-001  4.3790e-001  9.7903e-001  1.0219e-002  1.0402e+000  1.1377e-002  8.8839e-001  0.0000e+000
 8.114250e-009  1.1682e-001  4.3785e-001  9.7872e-001  1.0488e-002  1.0400e+000  1.1591e-002  8.8831e-001  0.0000e+000
 8.116250e-009  1.1708e-001  4.3779e-001  9.7842e-001  1.0755e-002  1.0398e+000  1.1804e-002  8.8823e-001  0.0000e+000
 8.118250e-009  1.1734e-001  4.3774e-001  9.7812e-001  1.1022e-002  1.0397e+000  1.2017e-002  8.8815e-001  0.0000e+000
 8.120250e-009  1.1759e-001  4.3769e-001  9.7783e-001  1.1289e-002  1.0395e+000  1.2230e-002  8.8807e-001  0.0000e+000
 8.122250e-009  1.1784e-001  4.3763e-001  9.7754e-001  1.1555e-002  1.0393e+000  1.2443e-002  8.8799e-001  0.0000e+000
 8.124250e-009  1.1809e-001  4.3758e-001  9.7725e-001  1.1821e-002  1.0391e+000  1.2656e-002  8.8791e-001  0.0000e+000
 8.126250e-009  1.1834e-001  4.3753e-001  9.7697e-001  1.2087e-002  1.0389e+000  1.2868e-002  8.8783e-001  0.0000e+000
 8.128250e-009  1.1858e-001  4.3748e-001  9.7669e-001  1.2352e-002  1.0387e+000  1.3080e-002  8.8775e-001  0.0000e+000
 8.130250e-009  1.1883e-001  4.3742e-001  9.7642e-001  1.2617e-002  1.0385e+000  1.3293e-002  8.8767e-001  0.0000e+000
 8.132250e-009  1.1907e-001  4.3737e-001  9.7615e-001  1.2881e-002  1.0384e+000  1.3504e-002  8.8759e-001  0.0000e+000
 8.134250e-009  1.1931e-001  4.3732e-001  9.7588e-001  1.3145e-002  1.0382e+000  1.3716e-002  8.8751e-001  0.0000e+000
 8.136250e-009  1.1955e-001  4.3727e-001  9.7562e-001  1.3408e-002  1.0380e+000  1.3927e-002  8.8742e-001  0.0000e+000
 8.138250e-009  1.1978e-001  4.3722e-001  9.7536e-001  1.3671e-002  1.0378e+000  1.4138e-002  8.8734e-001  0.0000e+000
 8.140250e-009  1.2002e-001  4.3717e-001  9.7510e-001  1.3934e-002  1.0376e+000  1.4349e-002  8.8726e-001  0.0000e+000
 8.142250e-009  1.2025e-001  4.3712e-001  9.7485e-001  1.4196e-002  1.0374e+000  1.4560e-002  8.8718e-001  0.0000e+000
 8.144250e-009  1.2048e-001  4.3707e-001  9.7459e-001  1.4457e-002  1.0373e+000  1.4770e-002  8.8710e-001  0.0000e+000
 8.146250e-009  1.2071e-001  4.3702e-001  9.7435e-001  1.4719e-002  1.0371e+000  1.4981e-002  8.8702e-001  0.0000e+000
 8.148250e-009  1.2094e-001  4.3697e-001  9.7410e-001  1.4979e-002  1.0369e+000  1.5191e-002  8.8693e-001  0.0000e+000
 8.150250e-009  1.2116e-001  4.3692e-001  9.7386e-001  1.5240e-002  1.0367e+000  1.5401e-002  8.8685e-001  0.0000e+000
 8.152250e-009  1.2139e-001  4.3687e-001  9.7362e-001  1.5499e-002  1.0365e+000  1.5610e-002  8.8677e-001  0.0000e+000
 8.154250e-009  1.2161e-001  4.3682e-001  9.7338e-001  1.5758e-002  1.0363e+000  1.5820e-002  8.8669e-001  0.0000e+000
 8.156250e-009  1.2183e-001  4.3677e-001  9.7314e-001  1.6017e-002  1.0361e+000  1.6029e-002  8.8660e-001  0.0000e+000
 8.158250e-009  1.2205e-001  4.3672e-001  9.7291e-001  1.6275e-002  1.0360e+000  1.6238e-002  8.8652e-001  0.0000e+000
 8.160250e-009  1.2227e-001  4.3667e-001  9.7268e-001  1.6533e-002  1.0358e+000  1.6447e-002  8.8644e-001  0.0000e+000
 8.162250e-009  1.2249e-001  4.3663e-001  9.7245e-001  1.6790e-002  1.0356e+000  1.6656e-002  8.8635e-001  0.0000e+000
 8.164250e-009  1.2271e-001  4.3658e-001  9.7222e-001  1.7047e-002  1.0354e+000  1.6864e-002  8.8627e-001  0.0000e+000
 8.166250e-009  1.2292e-001  4.3653e-001  9.7200e-001  1.7303e-002  1.0352e+000  1.7073e-002  8.8619e-001  0.0000e+000
 8.168250e-009  1.2313e-001  4.3648e-001  9.7178e-001  1.7559e-002  1.0350e+000  1.7281e-002  8.8610e-001  0.0000e+000
 8.170250e-009  1.2335e-001  4.3644e-001  9.7156e-001  1.7815e-002  1.0348e+000  1.7489e-002  8.8602e-001  0.0000e+000
 8.172250e-009  1.2356e-001  4.3639e-001  9.7134e-001  1.8069e-002  1.0347e+000  1.7697e-002  8.8593e-001  0.0000e+000
 8.174250e-009  1.2377e-001  4.3634e-001  9.7112e-001  1.8324e-002  1.0345e+000  1.7904e-002  8.8585e-001  0.0000e+000
 8.176250e-009  1.2398e-001  4.3630e-001  9.7091e-001  1.8578e-002  1.0343e+000  1.8112e-002  8.8577e-001  0.0000e+000
 8.178250e-009  1.2418e-001  4.3625e-001  9.7070e-001  1.8831e-002  1.0341e+000  1.8319e-002  8.8568e-001  0.0000e+000
 8.180250e-009  1.2439e-001  4.3621e-001  9.7048e-001  1.9084e-002  1.0339e+000  1.8526e-002  8.8560e-001  0.0000e+000
 8.182250e-009  1.2460e-001  4.3616e-001  9.7028e-001  1.9336e-002  1.0337e+000  1.8732e-002  8.8551e-001  0.0000e+000
 8.184250e-009  1.2480e-001  4.3612e-001  9.7007e-001  1.9588e-002  1.0336e+000  1.8939e-002  8.8543e-001  0.0000e+000
 8.186250e-009  1.2501e-001  4.3607e-001  9.6986e-001  1.9840e-002  1.0334e+000  1.9145e-002  8.8535e-001  0.0000e+000
 8.188250e-009  1.2521e-001  4.3603e-001  9.6966e-001  2.0091e-002  1.0332e+000  1.9352e-002  8.8526e-001  0.0000e+000
 8.190250e-009  1.2541e-001  4.3598e-001  9.6946e-001  2.0341e-002  1.0330e+000  1.9558e-002  8.8518e-001  0.0000e+000
 8.192250e-009  1.2561e-001  4.3594e-001  9.6925e-001  2.0591e-002  1.0328e+000  1.9764e-002  8.8509e-001  0.0000e+000
 8.194250e-009  1.2581e-001  4.3589e-001  9.6905e-001  2.0841e-002  1.0326e+000  1.9969e-002  8.8501e-001  0.0000e+000
 8.196250e-009  1.2601e-001  4.3585e-001  9.6886e-001  2.1090e-002  1.0324e+000  2.0175e-002  8.8492e-001  0.0000e+000
 8.198250e-009  1.2621e-001  4.3581e-001  9.6866e-001  2.1338e-002  1.0323e+000  2.0380e-002  8.8484e-001  0.0000e+000
 8.200250e-009  1.2640e-001  4.3576e-001  9.6846e-001  2.1586e-002  1.0321e+000  2.0585e-002  8.8475e-001  0.0000e+000
 8.202250e-009  1.2660e-001  4.3572e-001  9.6827e-001  2.1834e-002  1.0319e+000  2.0790e-002  8.8467e-001  0.0000e+000
 8.204250e-009  1.2679e-001  4.3568e-001  9.6808e-001  2.2081e-002  1.0317e+000  2.0995e-002  8.8458e-001  0.0000e+000
 8.206250e-009  1.2699e-001  4.3564e-001  9.6789e-001  2.2328e-002  1.0315e+000  2.1200e-002  8.8449e-001  0.0000e+000
 8.208250e-009  1.2718e-001  4.3559e-001  9.6770e-001  2.2574e-002  1.0313e+000  2.1404e-002  8.8441e-001  0.0000e+000
 8.210250e-009  1.2737e-001  4.3555e-001  9.6751e-001  2.2819e-002  1.0312e+000  2.1608e-002  8.8432e-001  0.0000e+000
 8.212250e-009  1.2756e-001  4.3551e-001  9.6732e-001  2.3065e-002  1.0310e+000  2.1812e-002  8.8424e-001  0.0000e+000
 8.214250e-009  1.2775e-001  4.3547e-001  9.6713e-001  2.3309e-002  1.0308e+000  2.2016e-002  8.8415e-001  0.0000e+000
 8.216250e-009  1.2794e-001  4.3543e-001  9.6695e-001  2.3554e-002  1.0306e+000  2.2220e-002  8.8407e-001  0.0000e+000
 8.218250e-009  1.2813e-001  4.3539e-001  9.6676e-001  2.3798e-002  1.0304e+000  2.2423e-002  8.8398e-001  0.0000e+000
 8.220250e-009  1.2832e-001  4.3535e-001  9.6658e-001  2.4041e-002  1.0302e+000  2.2627e-002  8.8389e-001  0.0000e+000
 8.222250e-009  1.2851e-001  4.3531e-001  9.6640e-001  2.4284e-002  1.0301e+000  2.2830e-002  8.8381e-001  0.0000e+000
 8.224250e-009  1.2870e-001  4.3527e-001  9.6622e-001  2.4526e-002  1.0299e+000  2.3033e-002  8.8372e-001  0.0000e+000
 8.226250e-009  1.2888e-001  4.3523e-001  9.6604e-001  2.4768e-002  1.0297e+000  2.3236e-002  8.8364e-001  0.0000e+000
 8.228250e-009  1.2907e-001  4.3519e-001  9.6586e-001  2.5010e-002  1.0295e+000  2.3438e-002  8.8355e-001  0.0000e+000
 8.230250e-009  1.2925e-001  4.3515e-001  9.6568e-001  2.5251e-002  1.0293e+000  2.3641e-002  8.8346e-001  0.0000e+000
 8.232250e-009  1.2944e-001  4.3511e-001  9.6551e-001  2.5492e-002  1.0291e+000  2.3843e-002  8.8338e-001  0.0000e+000
 8.234250e-009  1.2962e-001  4.3507e-001  9.6533e-001  2.5732e-002  1.0290e+000  2.4045e-002  8.8329e-001  0.0000e+000
 8.236250e-009  1.2980e-001  4.3503e-001  9.6516e-001  2.5972e-002  1.0288e+000  2.4247e-002  8.8321e-001  0.0000e+000
 8.238250e-009  1.2998e-001  4.3499e-001  9.6498e-001  2.6211e-002  1.0286e+000  2.4449e-002  8.8312e-001  0.0000e+000
 8.240250e-009  1.3017e-001  4.3495e-001  9.6481e-001  2.6450e-002  1.0284e+000  2.4651e-002  8.8303e-001  0.0000e+000
 8.242250e-009  1.3035e-001  4.3492e-001  9.6464e-001  2.6689e-002  1.0282e+000  2.4852e-002  8.8295e-001  0.0000e+000
 8.244250e-009  1.3053e-001  4.3488e-001  9.6447e-001  2.6927e-002  1.0280e+000  2.5053e-002  8.8286e-001  0.0000e+000
 8.246250e-009  1.3071e-001  4.3484e-001  9.6430e-001  2.7164e-002  1.0279e+000  2.5254e-002  8.8277e-001  0.0000e+000
 8.248250e-009  1.3088e-001  4.3480e-001  9.6413e-001  2.7402e-002  1.0277e+000  2.5456e-002  8.8269e-001  0.0000e+000
 8.250250e-009  1.3106e-001  4.3477e-001  9.6396e-001  2.7638e-002  1.0275e+000  2.5656e-002  8.8260e-001  0.0000e+000
 8.252250e-009  1.3124e-001  4.3473e-001  9.6379e-001  2.7875e-002  1.0273e+000  2.5857e-002  8.8251e-001  0.0000e+000
 8.254250e-009  1.3142e-001  4.3469e-001  9.6363e-001  2.8110e-002  1.0271e+000  2.6057e-002  8.8243e-001  0.0000e+000
 8.256250e-009  1.3159e-001  4.3466e-001  9.6346e-001  2.8346e-002  1.0270e+000  2.6258e-002  8.8234e-001  0.0000e+000
 8.258250e-009  1.3177e-001  4.3462e-001  9.6330e-001  2.8581e-002  1.0268e+000  2.6458e-002  8.8225e-001  0.0000e+000
 8.260250e-009  1.3194e-001  4.3459e-001  9.6313e-001  2.8816e-002  1.0266e+000  2.6658e-002  8.8217e-001  0.0000e+000
 8.262250e-009  1.3212e-001  4.3455e-001  9.6297e-001  2.9050e-002  1.0264e+000  2.6857e-002  8.8208e-001  0.0000e+000
 8.264250e-009  1.3229e-001  4.3451e-001  9.6281e-001  2.9284e-002  1.0262e+000  2.7057e-002  8.8199e-001  0.0000e+000
 8.266250e-009  1.3247e-001  4.3448e-001  9.6265e-001  2.9517e-002  1.0260e+000  2.7256e-002  8.8190e-001  0.0000e+000
 8.268250e-009  1.3264e-001  4.3444e-001  9.6249e-001  2.9750e-002  1.0259e+000  2.7456e-002  8.8182e-001  0.0000e+000
 8.270250e-009  1.3281e-001  4.3441e-001  9.6233e-001  2.9982e-002  1.0257e+000  2.7655e-002  8.8173e-001  0.0000e+000
 8.272250e-009  1.3298e-001  4.3437e-001  9.6217e-001  3.0215e-002  1.0255e+000  2.7854e-002  8.8164e-001  0.0000e+000
 8.274250e-009  1.3315e-001  4.3434e-001  9.6201e-001  3.0446e-002  1.0253e+000  2.8053e-002  8.8156e-001  0.0000e+000
 8.276250e-009  1.3333e-001  4.3431e-001  9.6185e-001  3.0678e-002  1.0251e+000  2.8251e-002  8.8147e-001  0.0000e+000
 8.278250e-009  1.3350e-001  4.3427e-001  9.6169e-001  3.0909e-002  1.0250e+000  2.8450e-002  8.8138e-001  0.0000e+000
 8.280250e-009  1.3367e-001  4.3424e-001  9.6154e-001  3.1139e-002  1.0248e+000  2.8648e-002  8.8129e-001  0.0000e+000
 8.282250e-009  1.3384e-001  4.3420e-001  9.6138e-001  3.1369e-002  1.0246e+000  2.8846e-002  8.8121e-001  0.0000e+000
 8.284250e-009  1.3400e-001  4.3417e-001  9.6122e-001  3.1599e-002  1.0244e+000  2.9044e-002  8.8112e-001  0.0000e+000
 8.286250e-009  1.3417e-001  4.3414e-001  9.6107e-001  3.1828e-002  1.0242e+000  2.9242e-002  8.8103e-001  0.0000e+000
 8.288250e-009  1.3434e-001  4.3410e-001  9.6092e-001  3.2058e-002  1.0241e+000  2.9440e-002  8.8094e-001  0.0000e+000
 8.290250e-009  1.3451e-001  4.3407e-001  9.6076e-001  3.2286e-002  1.0239e+000  2.9637e-002  8.8086e-001  0.0000e+000
 8.292250e-009  1.3467e-001  4.3404e-001  9.6061e-001  3.2514e-002  1.0237e+000  2.9835e-002  8.8077e-001  0.0000e+000
 8.294250e-009  1.3484e-001  4.3401e-001  9.6046e-001  3.2742e-002  1.0235e+000  3.0032e-002  8.8068e-001  0.0000e+000
 8.296250e-009  1.3501e-001  4.3397e-001  9.6031e-001  3.2970e-002  1.0233e+000  3.0229e-002  8.8059e-001  0.0000e+000
 8.298250e-009  1.3517e-001  4.3394e-001  9.6016e-001  3.3196e-002  1.0232e+000  3.0425e-002  8.8051e-001  0.0000e+000
 8.300250e-009  1.3534e-001  4.3391e-001  9.6000e-001  3.3423e-002  1.0230e+000  3.0622e-002  8.8042e-001  0.0000e+000
 8.302250e-009  1.3550e-001  4.3388e-001  9.5986e-001  3.3649e-002  1.0228e+000  3.0819e-002  8.8033e-001  0.0000e+000
 8.304250e-009  1.3567e-001  4.3385e-001  9.5971e-001  3.3876e-002  1.0226e+000  3.1015e-002  8.8024e-001  0.0000e+000
 8.306250e-009  1.3583e-001  4.3382e-001  9.5956e-001  3.4101e-002  1.0224e+000  3.1211e-002  8.8016e-001  0.0000e+000
 8.308250e-009  1.3599e-001  4.3379e-001  9.5941e-001  3.4326e-002  1.0223e+000  3.1408e-002  8.8007e-001  0.0000e+000
 8.310250e-009  1.3616e-001  4.3375e-001  9.5926e-001  3.4551e-002  1.0221e+000  3.1603e-002  8.7998e-001  0.0000e+000
 8.312250e-009  1.3632e-001  4.3372e-001  9.5912e-001  3.4775e-002  1.0219e+000  3.1799e-002  8.7989e-001  0.0000e+000
 8.314250e-009  1.3648e-001  4.3369e-001  9.5897e-001  3.4999e-002  1.0217e+000  3.1995e-002  8.7981e-001  0.0000e+000
 8.316250e-009  1.3664e-001  4.3366e-001  9.5882e-001  3.5223e-002  1.0215e+000  3.2191e-002  8.7972e-001  0.0000e+000
 8.318250e-009  1.3680e-001  4.3363e-001  9.5868e-001  3.5446e-002  1.0214e+000  3.2386e-002  8.7963e-001  0.0000e+000
 8.320250e-009  1.3697e-001  4.3360e-001  9.5853e-001  3.5670e-002  1.0212e+000  3.2581e-002  8.7954e-001  0.0000e+000
 8.322250e-009  1.3713e-001  4.3357e-001  9.5839e-001  3.5892e-002  1.0210e+000  3.2776e-002  8.7945e-001  0.0000e+000
 8.324250e-009  1.3729e-001  4.3354e-001  9.5825e-001  3.6114e-002  1.0208e+000  3.2971e-002  8.7937e-001  0.0000e+000
 8.326250e-009  1.3745e-001  4.3351e-001  9.5810e-001  3.6336e-002  1.0207e+000  3.3165e-002  8.7928e-001  0.0000e+000
 8.328250e-009  1.3760e-001  4.3349e-001  9.5796e-001  3.6558e-002  1.0205e+000  3.3360e-002  8.7919e-001  0.0000e+000
 8.330250e-009  1.3776e-001  4.3346e-001  9.5782e-001  3.6779e-002  1.0203e+000  3.3554e-002  8.7910e-001  0.0000e+000
 8.332250e-009  1.3792e-001  4.3343e-001  9.5768e-001  3.7000e-002  1.0201e+000  3.3749e-002  8.7902e-001  0.0000e+000
 8.334250e-009  1.3808e-001  4.3340e-001  9.5753e-001  3.7220e-002  1.0199e+000  3.3943e-002  8.7893e-001  0.0000e+000
 8.336250e-009  1.3824e-001  4.3337e-001  9.5739e-001  3.7441e-002  1.0198e+000  3.4137e-002  8.7884e-001  0.0000e+000
 8.338250e-009  1.3840e-001  4.3334e-001  9.5725e-001  3.7660e-002  1.0196e+000  3.4330e-002  8.7875e-001  0.0000e+000
 8.340250e-009  1.3855e-001  4.3331e-001  9.5711e-001  3.7880e-002  1.0194e+000  3.4524e-002  8.7866e-001  0.0000e+000
 8.342250e-009  1.3871e-001  4.3329e-001  9.5697e-001  3.8099e-002  1.0192e+000  3.4717e-002  8.7858e-001  0.0000e+000
 8.344250e-009  1.3887e-001  4.3326e-001  9.5683e-001  3.8318e-002  1.0191e+000  3.4911e-002  8.7849e-001  0.0000e+000
 8.346250e-009  1.3902e-001  4.3323e-001  9.5670e-001  3.8536e-002  1.0189e+000  3.5104e-002  8.7840e-001  0.0000e+000
 8.348250e-009  1.3918e-001  4.3320e-001  9.5656e-001  3.8754e-002  1.0187e+000  3.5297e-002  8.7831e-001  0.0000e+000
 8.350250e-009  1.3933e-001  4.3318e-001  9.5642e-001  3.8972e-002  1.0185e+000  3.5490e-002  8.7822e-001  0.0000e+000
 8.352250e-009  1.3949e-001  4.3315e-001  9.5628e-001  3.9189e-002  1.0184e+000  3.5683e-002  8.7814e-001  0.0000e+000
 8.354250e-009  1.3964e-001  4.3312e-001  9.5615e-001  3.9406e-002  1.0182e+000  3.5875e-002  8.7805e-001  0.0000e+000
 8.356250e-009  1.3980e-001  4.3309e-001  9.5601e-001  3.9623e-002  1.0180e+000  3.6068e-002  8.7796e-001  0.0000e+000
 8.358250e-009  1.3995e-001  4.3307e-001  9.5587e-001  3.9839e-002  1.0178e+000  3.6260e-002  8.7787e-001  0.0000e+000
