* T-Spice 13.00 Simulation	Sun May 05 15:47:23 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC_deneme2.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC_deneme2.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC_deneme2.sp" 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 381               MOSFET geometries - 8       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 3                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 83      
*   Independent nodes - 1710                 Boundary nodes - 4       
*         Total nodes - 1714    


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-012   1e-008
TRANSIENT ANALYSIS
Time<s>        v(Stop,Gnd)<V>  v(Start,Gnd)<V>  v(T2,Gnd)<V>  v(T3,Gnd)<V>  v(T4,Gnd)<V>  v(T5,Gnd)<V>  v(T6,Gnd)<V>  v(T7,Gnd)<V>  v(D0,Gnd)<V>  v(D1,Gnd)<V>  v(D2,Gnd)<V>
 7.173249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.175249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.177249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.179249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.181249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.183249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.185249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.187249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.189249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.191249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.193249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.195249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.197249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.199249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.201249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.203249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.205249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.207249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.209249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.211249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.213249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.215249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.217249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.219249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.221249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.223249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.225249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.227249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.229249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.231249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.233249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.235249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.237249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.239249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.241249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.243249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.245249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.247249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.249249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.251249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.253249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.255249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.257249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.259249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.261249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.263249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.265249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.267249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.269249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.271249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.273249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.275249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.277249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.279249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.281249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.283249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.285249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.287249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.289249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.291249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.293249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.295249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.297249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.299249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.301249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.303249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.305249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.307249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.309249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.311249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.313249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.315249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.317249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.319249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.321249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.323249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.325249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.327249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.329249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.331249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.333249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.335249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.337249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.339249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.341249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.343249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.345249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.347249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.349249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.351249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.353249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.355249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.357249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.359249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.361249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.363249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.365249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.367249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.369249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.371249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.373249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.375249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.377249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.379249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.381249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.383249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.385249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.387249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.389249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.391249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.393249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.395249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.397249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.399249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.401249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.403249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.405249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.407249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.409249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.411249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.413249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.415249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.417249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.419249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.421249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.423249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.425249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.427249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.429249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.431249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.433249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.435249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 7.437249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
